,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,resolvedAddress,address,timezone,tzoffset,severerisk
8623,2024-02-02,1706828400,16.6,6.7,10.6,16.6,4.4,9.6,5.6,72.5,0.0,0.0,0.0,,0.0,0.0,40.7,20.3,299.9,1031.4,21.1,11.0,108.0,9.3,5.0,08:02:20,1706857340,18:07:49,1706893669,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8624,2024-02-03,1706914800,18.4,5.3,11.6,18.4,2.8,10.8,6.4,71.7,0.0,0.0,0.0,,0.0,0.0,32.0,22.8,273.8,1030.8,29.3,12.2,120.2,10.3,5.0,08:01:19,1706943679,18:09:06,1706980146,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', 'V7DJ5', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8625,2024-02-04,1707001200,19.6,5.8,11.8,19.6,3.3,11.3,5.4,66.9,0.0,0.0,0.0,,0.0,0.0,23.8,14.3,269.7,1029.5,12.5,13.3,118.4,10.1,5.0,08:00:16,1707030016,18:10:22,1707066622,0.82,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8626,2024-02-05,1707087600,19.5,5.8,12.0,19.5,3.9,11.4,4.9,63.3,0.0,0.0,0.0,,0.0,0.0,35.3,18.5,249.5,1027.0,17.0,13.5,127.9,11.1,5.0,07:59:11,1707116351,18:11:38,1707153098,0.85,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8627,2024-02-06,1707174000,15.8,6.3,10.4,15.8,4.0,9.8,5.8,74.0,0.081,100.0,4.17,['rain'],0.0,0.0,15.5,12.8,5.1,1023.4,52.0,11.5,88.3,7.5,5.0,07:58:05,1707202685,18:12:54,1707239574,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8628,2024-02-07,1707260400,18.2,5.0,11.4,18.2,2.6,10.9,5.2,67.9,0.0,0.0,0.0,,0.0,0.0,37.1,22.8,272.7,1018.6,28.3,10.7,125.3,10.9,5.0,07:56:57,1707289017,18:14:10,1707326050,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8629,2024-02-08,1707346800,19.0,8.5,13.4,19.0,6.2,13.1,6.4,63.2,0.0,0.0,0.0,,0.0,0.0,38.9,23.2,252.1,1010.6,63.4,12.5,110.6,9.5,5.0,07:55:47,1707375347,18:15:26,1707412526,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8630,2024-02-09,1707433200,15.2,10.8,13.1,15.2,10.8,13.1,9.0,77.0,0.0,0.0,0.0,,0.0,0.0,54.0,26.0,237.5,995.7,74.9,11.3,45.9,4.0,3.0,07:54:36,1707461676,18:16:42,1707499002,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8631,2024-02-10,1707519600,15.1,9.9,12.4,15.1,8.2,12.4,7.1,71.9,5.813,100.0,4.17,['rain'],0.0,0.0,48.2,26.9,275.7,988.9,59.5,12.6,57.2,5.0,4.0,07:53:24,1707548004,18:17:58,1707585478,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8632,2024-02-11,1707606000,15.5,7.7,11.1,15.5,4.7,9.8,0.6,48.9,0.51,100.0,4.17,['rain'],0.0,0.0,53.6,32.8,289.6,1003.8,18.1,15.0,132.2,11.4,5.0,07:52:10,1707634330,18:19:13,1707671953,0.05,Rain,Clear conditions throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8633,2024-02-12,1707692400,18.6,6.1,12.0,18.6,4.0,11.6,3.4,56.8,0.0,0.0,0.0,,0.0,0.0,57.6,32.6,287.6,1007.8,17.7,15.3,146.8,12.7,6.0,07:50:55,1707720655,18:20:29,1707758429,0.09,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8634,2024-02-13,1707778800,16.8,7.8,11.4,16.8,6.0,10.9,6.0,70.2,0.0,0.0,0.0,,0.0,0.0,26.3,12.3,269.4,1020.6,37.0,13.7,137.3,11.9,5.0,07:49:39,1707806979,18:21:44,1707844904,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8635,2024-02-14,1707865200,19.5,6.7,12.4,19.5,4.8,11.8,7.3,72.5,0.0,0.0,0.0,,0.0,0.0,46.4,14.8,282.1,1023.9,28.6,13.4,130.7,11.2,5.0,07:48:21,1707893301,18:22:59,1707931379,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8636,2024-02-15,1707951600,19.2,10.1,13.4,19.2,10.1,13.4,9.2,77.2,0.0,0.0,0.0,,0.0,0.0,13.7,14.1,327.4,1019.5,78.7,10.8,106.5,9.3,5.0,07:47:02,1707979622,18:24:13,1708017853,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8637,2024-02-16,1708038000,15.6,9.3,12.5,15.6,8.5,12.4,8.7,78.4,0.0,0.0,0.0,,0.0,0.0,37.1,15.1,23.7,1019.3,76.1,12.3,47.7,4.0,2.0,07:45:41,1708065941,18:25:28,1708104328,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8638,2024-02-17,1708124400,18.4,10.2,13.5,18.4,10.2,13.5,8.3,72.9,0.095,100.0,4.17,['rain'],0.0,0.0,44.6,18.2,302.5,1027.2,38.5,15.1,133.8,11.6,5.0,07:44:20,1708152260,18:26:42,1708190802,0.26,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8639,2024-02-18,1708210800,18.1,7.2,12.6,18.1,5.6,12.1,6.2,66.8,0.0,0.0,0.0,,0.0,0.0,26.6,15.9,277.4,1031.9,36.8,14.9,129.9,11.4,5.0,07:42:57,1708238577,18:27:56,1708277276,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8640,2024-02-19,1708297200,18.3,9.6,13.0,18.3,8.7,12.9,6.3,65.1,0.0,0.0,0.0,,0.0,0.0,35.3,15.1,285.2,1029.9,30.8,14.1,105.6,9.0,5.0,07:41:33,1708324893,18:29:09,1708363749,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8641,2024-02-20,1708383600,17.7,8.4,12.1,17.7,6.7,11.8,6.3,68.2,0.0,0.0,0.0,,0.0,0.0,37.1,21.0,305.9,1027.5,68.9,14.1,133.6,11.5,6.0,07:40:09,1708411209,18:30:23,1708450223,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8642,2024-02-21,1708470000,16.5,7.3,11.9,16.5,6.6,11.8,7.5,75.4,0.0,0.0,0.0,,0.0,0.0,41.0,20.9,231.4,1024.7,35.8,13.0,126.7,11.0,6.0,07:38:43,1708497523,18:31:36,1708536696,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8643,2024-02-22,1708556400,18.8,11.5,14.1,18.8,11.5,14.1,8.5,70.5,0.0,0.0,0.0,,0.0,0.0,47.5,29.5,240.0,1010.7,39.1,10.8,100.9,8.8,5.0,07:37:16,1708583836,18:32:49,1708623169,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8644,2024-02-23,1708642800,15.4,7.8,11.5,15.4,5.8,11.1,2.1,55.6,1.606,100.0,4.17,['rain'],0.0,0.0,52.2,30.5,260.0,1004.9,36.5,13.9,142.0,12.2,6.0,07:35:48,1708670148,18:34:01,1708709641,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8645,2024-02-24,1708729200,14.1,5.3,9.0,14.1,3.3,8.0,1.5,61.5,0.0,0.0,0.0,,0.0,0.0,37.4,21.2,311.8,1008.1,40.3,15.1,83.6,7.1,8.0,07:34:19,1708756459,18:35:13,1708796113,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8646,2024-02-25,1708815600,13.7,4.2,10.0,13.7,2.1,9.5,4.7,70.9,1.519,100.0,4.17,['rain'],0.0,0.0,54.0,30.5,258.3,1008.1,57.0,13.9,81.0,7.0,6.0,07:32:49,1708842769,18:36:25,1708882585,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8647,2024-02-26,1708902000,16.4,9.9,13.2,16.4,8.3,13.2,5.6,61.1,0.0,0.0,0.0,,0.0,0.0,38.9,20.2,268.3,999.4,43.1,13.6,96.3,8.3,4.0,07:31:19,1708929079,18:37:37,1708969057,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8648,2024-02-27,1708988400,18.2,7.0,11.8,18.2,5.0,11.1,3.1,57.4,0.419,100.0,4.17,['rain'],0.0,0.0,42.5,26.2,297.2,1006.2,39.8,15.1,137.5,11.9,6.0,07:29:47,1709015387,18:38:48,1709055528,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8649,2024-02-28,1709074800,16.1,7.9,11.9,16.1,6.1,11.6,0.5,46.3,0.0,0.0,0.0,,0.0,0.0,38.9,19.8,277.4,1014.1,42.9,15.2,116.5,10.1,6.0,07:28:15,1709101695,18:39:59,1709141999,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8650,2024-02-29,1709161200,17.1,5.1,11.2,17.1,2.4,10.4,2.1,55.1,0.0,0.0,0.0,,0.0,0.0,42.5,18.3,264.8,1012.7,26.5,15.0,172.7,14.9,6.0,07:26:42,1709188002,18:41:10,1709228470,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8651,2024-03-01,1709247600,18.2,7.9,12.5,18.2,5.8,11.9,3.0,56.0,1.314,100.0,8.33,['rain'],0.0,0.0,44.6,19.7,283.1,1009.9,30.7,14.8,178.3,15.4,6.0,07:25:08,1709274308,18:42:20,1709314940,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8652,2024-03-02,1709334000,16.5,6.9,12.6,16.5,6.9,12.6,4.7,58.6,0.0,0.0,0.0,,0.0,0.0,63.0,27.0,230.8,1004.6,29.7,13.7,122.3,10.7,7.0,07:23:34,1709360614,18:43:30,1709401410,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8653,2024-03-03,1709420400,14.2,5.4,10.3,14.2,1.7,9.1,2.9,62.0,1.195,100.0,4.17,['rain'],0.0,0.0,63.0,41.2,273.1,1000.1,52.8,14.4,124.3,10.9,7.0,07:21:59,1709446919,18:44:40,1709487880,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8654,2024-03-04,1709506800,15.4,4.3,10.7,15.4,1.7,9.7,-1.5,44.4,1.395,100.0,4.17,['rain'],0.0,0.0,38.9,23.5,279.2,1011.8,41.3,14.9,137.8,12.0,6.0,07:20:23,1709533223,18:45:49,1709574349,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8655,2024-03-05,1709593200,17.9,5.8,11.4,17.9,4.1,10.9,3.4,61.5,0.0,0.0,0.0,,0.0,0.0,29.5,24.7,301.0,1019.0,25.7,14.7,187.4,16.1,7.0,07:18:46,1709619526,18:46:59,1709660819,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8656,2024-03-06,1709679600,15.5,4.5,10.0,15.5,2.1,9.2,4.4,69.8,0.096,100.0,4.17,['rain'],0.0,0.0,22.3,18.9,271.0,1021.2,19.8,14.7,183.2,15.9,6.0,07:17:10,1709705830,18:48:07,1709747287,0.87,Rain,Clear conditions throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8657,2024-03-07,1709766000,15.6,5.9,10.5,15.6,3.7,9.8,6.2,75.6,0.0,0.0,0.0,,0.0,0.0,23.0,17.4,80.2,1015.1,62.6,13.6,168.8,14.7,7.0,07:15:32,1709792132,18:49:16,1709833756,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8658,2024-03-08,1709852400,15.7,9.2,12.4,15.7,9.2,12.4,7.4,72.8,1.483,100.0,4.17,['rain'],0.0,0.0,50.0,25.3,228.6,1005.1,63.1,12.8,193.2,16.8,8.0,07:13:54,1709878434,18:50:24,1709920224,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8659,2024-03-09,1709938800,13.4,7.8,10.4,13.4,6.4,9.8,8.2,86.4,3.326,100.0,8.33,['rain'],0.0,0.0,70.9,33.5,222.5,998.0,77.2,9.0,24.0,2.0,1.0,07:12:16,1709964736,18:51:33,1710006693,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8660,2024-03-10,1710025200,14.6,6.2,10.2,14.6,3.5,9.4,4.7,70.2,17.554,100.0,4.17,['rain'],0.0,0.0,42.1,25.4,256.7,998.0,39.6,14.8,117.6,10.0,6.0,07:10:37,1710051037,18:52:41,1710093161,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8661,2024-03-11,1710111600,18.2,7.9,12.3,18.2,5.7,11.8,4.1,58.7,0.0,0.0,0.0,,0.0,0.0,44.6,25.7,300.6,1009.7,32.6,15.1,203.0,17.5,8.0,07:08:58,1710137338,18:53:48,1710179628,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8662,2024-03-12,1710198000,15.1,6.8,10.9,15.1,4.5,10.1,5.1,68.2,0.0,0.0,0.0,,0.0,0.0,40.7,15.3,247.0,1020.6,25.5,14.8,200.1,17.1,8.0,07:07:18,1710223638,18:54:56,1710266096,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8663,2024-03-13,1710284400,17.8,5.4,11.5,17.8,4.0,10.9,6.2,71.1,0.0,0.0,0.0,,0.0,0.0,38.5,24.8,243.2,1018.5,6.6,13.9,199.2,17.3,7.0,07:05:38,1710309938,18:56:03,1710352563,0.1,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8664,2024-03-14,1710370800,17.7,6.2,12.1,17.7,6.2,12.1,7.6,75.0,0.0,0.0,0.0,,0.0,0.0,43.2,25.6,226.2,1017.3,24.8,13.6,198.3,17.1,7.0,07:03:58,1710396238,18:57:10,1710439030,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8665,2024-03-15,1710457200,16.8,11.5,13.9,16.8,11.5,13.9,10.7,81.5,0.081,100.0,4.17,['rain'],0.0,0.0,21.6,15.7,129.7,1019.2,38.8,10.2,176.8,15.2,7.0,07:02:18,1710482538,18:58:17,1710525497,0.17,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8666,2024-03-16,1710543600,18.7,9.5,14.1,18.7,8.4,14.0,9.9,76.9,0.126,100.0,4.17,['rain'],0.0,0.0,37.1,16.6,211.0,1023.7,28.2,12.0,188.1,16.1,7.0,07:00:37,1710568837,18:59:23,1710611963,0.2,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8667,2024-03-17,1710630000,19.2,11.6,14.3,19.2,11.6,14.3,11.0,81.0,0.0,0.0,0.0,,0.0,0.0,31.7,24.6,192.1,1021.2,51.8,10.1,183.9,15.8,7.0,06:58:56,1710655136,19:00:30,1710698430,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8668,2024-03-18,1710716400,19.7,10.5,14.7,19.7,10.5,14.7,10.1,75.6,0.0,0.0,0.0,,0.0,0.0,16.6,15.9,148.6,1018.0,45.5,8.2,144.0,12.4,7.0,06:57:15,1710741435,19:01:36,1710784896,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8669,2024-03-19,1710802800,19.5,10.9,14.8,19.5,10.9,14.8,9.3,70.3,0.0,0.0,0.0,,0.0,0.0,33.5,16.7,126.2,1016.9,47.1,13.4,191.3,16.5,7.0,06:55:34,1710827734,19:02:42,1710871362,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8670,2024-03-20,1710889200,18.4,10.3,14.2,18.4,10.3,14.2,9.5,74.0,0.828,100.0,4.17,['rain'],0.0,0.0,30.6,17.8,75.7,1018.7,45.6,13.0,167.5,14.4,6.0,06:53:53,1710914033,19:03:48,1710957828,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8671,2024-03-21,1710975600,17.5,11.5,14.5,17.5,11.5,14.5,10.8,79.1,0.0,0.0,0.0,,0.0,0.0,31.0,17.8,78.5,1023.8,40.0,13.4,182.7,15.8,7.0,06:52:11,1711000331,19:04:54,1711044294,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8672,2024-03-22,1711062000,23.4,11.3,16.7,23.4,11.3,16.7,10.1,67.1,0.0,0.0,0.0,,0.0,0.0,37.1,18.9,227.5,1020.0,44.3,12.4,198.1,16.9,7.0,06:50:30,1711086630,19:06:00,1711130760,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8673,2024-03-23,1711148400,20.0,11.9,15.6,20.0,11.9,15.6,10.0,69.9,0.0,0.0,0.0,,0.0,0.0,34.2,20.2,170.2,1018.4,62.6,13.0,176.0,15.2,6.0,06:48:48,1711172928,19:07:05,1711217225,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8674,2024-03-24,1711234800,15.1,11.6,13.4,15.1,11.6,13.4,9.3,76.6,0.0,0.0,0.0,,0.0,0.0,41.4,15.8,149.2,1016.0,85.6,12.2,86.1,7.4,6.0,06:47:07,1711259227,19:08:11,1711303691,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
8675,2024-03-25,1711321200,12.9,11.1,12.1,12.9,11.1,12.1,9.3,83.1,1.195,100.0,8.33,['rain'],0.0,0.0,28.1,10.4,85.8,1003.3,87.8,12.1,42.2,3.7,3.0,06:45:25,1711345525,19:09:16,1711390156,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.4052285,2.2133522,"41.4052285,2.2133522","41.4052285,2.2133522",Europe/Madrid,1.0,
